bank,quarter,call_type,call_date,position_in_call,section,speaker_role,speaker_name,speaker_institution,sentence_id,sentence_number,sentence,utterance_id,sentence_raw
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5420,6,"We will take, in serious consideration, what is the best interest of clients?",28,"We will take, in serious consideration, what is the best interest of clients?"
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5421,7,What is the best interest of employees and overall for society?,28,What is the best interest of employees and overall for society?
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5422,8,"Having said that, what we need to do is also to make those decisions based on facts and not emotions.",28,"Having said that, what we need to do is also to make those decisions based on facts and not emotions."
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5423,9,"Right now, the discussion is totally based on emotions.",28,"Right now, the discussion is totally based on emotions."
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5424,10,"In many cases, totally uninformed.",28,"In many cases, totally uninformed."
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5425,11,And we need ourselves to understand better those issues before we come to a conclusion.,28,And we need ourselves to understand better those issues before we come to a conclusion.
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5426,12,And it's very important not to jump into any conclusion.,28,And it's very important not to jump into any conclusion.
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5427,13,Whatever we do has to be sustainable and viable.,28,Whatever we do has to be sustainable and viable.
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5428,14,"And therefore, it takes a little bit of time, but it will not take forever.",28,"And therefore, it takes a little bit of time, but it wonot take forever."
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5429,15,"We know that both employees, clients and, in general, you as well, you want to have and we want to have as quickly as possible clarity on what to do.",28,"We know that both employees, clients and, in general, you as well, you want to have and we want to have as quickly as possible clarity on what to do."
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5430,16,So be patient and in the next few months we will create more clarity on the matter.,28,So be patient and in the next few months we will create more clarity on the matter.
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5431,17,"In terms of risks, of course, you're right.",28,"In terms of risks, of course, you're right."
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5432,18,"I mean, first of all, we have to realize that any losses that are coming outside the non-core units are part – will be absorbed by UBS.",28,"I mean, first of all, we have to realize that any losses that are coming outside the non-core units are part – will be absorbed by UBS."
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5433,19,"So, the only item that is subject to the guarantee is the non-core unit and the first 5 billion of losses coming from that unit is on UBS.",28,"So, the only item that is subject to the guarantee is the non-core unit and the first 5 billion of losses coming from that unit is on UBS."
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5434,20,"So, we have almost by default an interest to be prudent in the way we mark this position, and sustainable in the way we look at how we disposed those positions.",28,"So, we have almost by default an interest to be prudent in the way we mark this position, and sustainable in the way we look at how we disposed those positions."
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5435,21,"But at the same time, we are also the ones, you know, that want to preserve value for our shareholders.",28,"But at the same time, we are also the ones, you know, that want to preserve value for our shareholders."
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5436,22,"So, we will avoid – we will try to avoid at any cost having to tap into the guarantees.",28,"So, we will avoid – we will try to avoid at any cost having to tap into the guarantees."
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5437,23,"But at this stage, it's premature to discuss if we have to do it, when we have to do it.",28,"But at this stage, it's premature to discuss if we have to do it, when we have to do it."
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5438,24,This is also a matter that needs to be closed as quickly as possible in terms of creating clarity.,28,This is also a matter that needs to be closed as quickly as possible in terms of creating clarity.
UBS,2023-Q1,earnings,2023-04-25,29,qa,management,Sergio P. Ermotti,,5439,25,"So, the next couple of months there will also be very important for us to fully understand the exposures and I'm convinced that this can be done in the timeframe that I just outlined.",28,"So, the next couple of months there will also be very important for us to fully understand the exposures and I'm convinced that this can be done in the timeframe that I just outlined."
UBS,2023-Q1,earnings,2023-04-25,30,qa,analyst,Jeremy Sigee,BNP Paribas Exane,5440,1,"Great, thank you very much.",29,"Great, thank you very much."
UBS,2023-Q1,earnings,2023-04-25,31,qa,analyst,Anke Reingen,RBC,5441,1,Yeah.,30,Yeah.
UBS,2023-Q1,earnings,2023-04-25,31,qa,analyst,Anke Reingen,RBC,5442,2,Thank you very much for taking my question.,30,Thank you very much for taking my question.
UBS,2023-Q1,earnings,2023-04-25,31,qa,analyst,Anke Reingen,RBC,5443,3,"The first is just about the mechanics as you pay with the treasury shares if there's a difference versus, yeah, new share issuance just, yeah, conceptually and in terms of the impact.",30,"The first is just about the mechanics as you pay with the treasury shares if there's a difference versus, yeah, new share issuance just, yeah, conceptually and in terms of the impact."
UBS,2023-Q1,earnings,2023-04-25,31,qa,analyst,Anke Reingen,RBC,5444,4,"And then secondly, just a different question on your commercial real estate exposure.",30,"And then secondly, just a different question on your commercial real estate exposure."
UBS,2023-Q1,earnings,2023-04-25,31,qa,analyst,Anke Reingen,RBC,5445,5,"Can you give us a bit more detail on the regional mix, potentially maturity profile, LTV and so on?",30,"Can you give us a bit more detail on the regional mix, potentially maturity profile, LTV and so on?"
UBS,2023-Q1,earnings,2023-04-25,31,qa,analyst,Anke Reingen,RBC,5446,6,Thank you very much.,30,Thank you very much.
UBS,2023-Q1,earnings,2023-04-25,32,qa,management,Sarah Youngwood,,5447,1,"So on the treasury share, what happened is we actually repurchased some of the shares and they are available.",31,"So on the treasury share, what happened is we actually repurchased some of the shares and they are available."
UBS,2023-Q1,earnings,2023-04-25,32,qa,management,Sarah Youngwood,,5448,2,They could have been cancelled and what we're doing is we are using them for the purpose of this acquisition.,31,They could have been cancelled and what we're doing is we are using them for the purpose of this acquisition.
UBS,2023-Q1,earnings,2023-04-25,32,qa,management,Sarah Youngwood,,5449,3,"So, we are not issuing any new shares.",31,"So, we are not issuing any new shares."
UBS,2023-Q1,earnings,2023-04-25,32,qa,management,Sarah Youngwood,,5450,4,"And so in terms of commercial real estate, we have a very conservative portfolio that is – that has exposure to Switzerland in particular.",31,"And so in terms of commercial real estate, we have a very conservative portfolio that is – that has exposure to Switzerland in particular."
UBS,2023-Q1,earnings,2023-04-25,32,qa,management,Sarah Youngwood,,5451,5,"But – and all of that is according to what you see from us, it was the high collateralization that you would expect.",31,"But – and all of that is according to what you see from us, it was the high collateralization that you would expect."
UBS,2023-Q1,earnings,2023-04-25,32,qa,management,Sarah Youngwood,,5452,6,"And when we give you all of our levels of reserves, we certainly reflect on the very high quality of those portfolio.",31,"And when we give you all of our levels of reserves, we certainly reflect on the very high quality of those portfolio."
UBS,2023-Q1,earnings,2023-04-25,33,qa,analyst,Anke Reingen,RBC,5453,1,Okay.,32,Okay.
UBS,2023-Q1,earnings,2023-04-25,33,qa,analyst,Anke Reingen,RBC,5454,2,Thank you.,32,Thank you.
UBS,2023-Q1,earnings,2023-04-25,34,qa,analyst,Amit Goel,Barclays,5455,1,Hi.,33,Hi.
UBS,2023-Q1,earnings,2023-04-25,34,qa,analyst,Amit Goel,Barclays,5456,2,"Thank you and welcome back, Sergio, too from me.",33,"Thank you and welcome back, Sergio, too from me."
UBS,2023-Q1,earnings,2023-04-25,34,qa,analyst,Amit Goel,Barclays,5457,3,"So, two questions.",33,"So, two questions."
UBS,2023-Q1,earnings,2023-04-25,34,qa,analyst,Amit Goel,Barclays,5458,4,"The first, again, just on the transaction and the announcement on – on day one, I just wanted to check in terms of the cost savings and the timeline for EPS accretion whether or not your conviction levels have changed based on the information that you have had or seen since then.",33,"The first, again, just on the transaction and the announcement on – on day one, I just wanted to check in terms of the cost savings and the timeline for EPS accretion whether or not your conviction levels have changed based on the information that you have had or seen since then."
UBS,2023-Q1,earnings,2023-04-25,34,qa,analyst,Amit Goel,Barclays,5459,5,"And then secondly, I was a bit surprised by the amount of, I guess, deposit outflow on a reported basis for GWM in the quarter.",33,"And then secondly, I was a bit surprised by the amount of, I guess, deposit outflow on a reported basis for GWM in the quarter."
UBS,2023-Q1,earnings,2023-04-25,34,qa,analyst,Amit Goel,Barclays,5460,6,Do you mind just going through that just going through that in a bit more detail?,33,Do you mind just going through that just going through that in a bit more detail?
UBS,2023-Q1,earnings,2023-04-25,34,qa,analyst,Amit Goel,Barclays,5461,7,"You know, because obviously that's net of the inflows that we're seeing towards the end of the quarter.",33,"You know, because obviously that's net of the inflows that we're seeing towards the end of the quarter."
UBS,2023-Q1,earnings,2023-04-25,34,qa,analyst,Amit Goel,Barclays,5462,8,"So, I appreciate there was a bit of a shift in mix and so forth.",33,"So, I appreciate there was a bit of a shift in mix and so forth."
UBS,2023-Q1,earnings,2023-04-25,34,qa,analyst,Amit Goel,Barclays,5463,9,"But if you could give a bit more color, that would be helpful.",33,"But if you could give a bit more color, that would be helpful."
UBS,2023-Q1,earnings,2023-04-25,34,qa,analyst,Amit Goel,Barclays,5464,10,Thank you.,33,Thank you.
UBS,2023-Q1,earnings,2023-04-25,35,qa,management,Sarah Youngwood,,5465,1,Sure.,34,Sure.
UBS,2023-Q1,earnings,2023-04-25,35,qa,management,Sarah Youngwood,,5466,2,"So, in terms of the cost savings and EPS, the assumptions that we gave you stand.",34,"So, in terms of the cost savings and EPS, the assumptions that we gave you stand."
UBS,2023-Q1,earnings,2023-04-25,35,qa,management,Sarah Youngwood,,5467,3,And what is important is for the EPS accretion to remember that we gave you what were the reported numbers.,34,And what is important is for the EPS accretion to remember that we gave you what were the reported numbers.
UBS,2023-Q1,earnings,2023-04-25,35,qa,management,Sarah Youngwood,,5468,4,"So, we are not excluding non-core, we're not excluding restructuring charge.",34,"So, we are not excluding non-core, we're not excluding restructuring charge."
UBS,2023-Q1,earnings,2023-04-25,35,qa,management,Sarah Youngwood,,5469,5,"And given that we're dealing with non-core assets that could have a timeline, it could be that some of that comes over time, which is why we gave ourselves until 2027.",34,"And given that we're dealing with non-core assets that could have a timeline, it could be that some of that comes over time, which is why we gave ourselves until 2027."
UBS,2023-Q1,earnings,2023-04-25,35,qa,management,Sarah Youngwood,,5470,6,Certainly the core EPS question in our models was faster than that.,34,Certainly the core EPS question in our models was faster than that.
UBS,2023-Q1,earnings,2023-04-25,35,qa,management,Sarah Youngwood,,5471,7,"And then in terms of the deposit outflows for GWM, it is really very much the client repositioning that you are seeing at the beginning of the year.",34,"And then in terms of the deposit outflows for GWM, it is really very much the client repositioning that you are seeing at the beginning of the year."
UBS,2023-Q1,earnings,2023-04-25,35,qa,management,Sarah Youngwood,,5472,8,"And so, people came in and even with our advisors actually really looked at their portfolios and especially in the U.S., and you've seen that phenomenon, as I mentioned, our deposit sequential decrease is exactly the same one as the Fed data.",34,"And so, people came in and even with our advisors actually really looked at their portfolios and especially in the U.S., and you've seen that phenomenon, as I mentioned, our deposit sequential decrease is exactly the same one as the Fed data."
UBS,2023-Q1,earnings,2023-04-25,35,qa,management,Sarah Youngwood,,5473,9,"And as a result of people really looking at the difference in particular between what you can have on an after tax basis, between the Treasury bonds or money markets versus any savings products.",34,"And as a result of people really looking at the difference in particular between what you can have on an after tax basis, between the Treasury bonds or money markets versus any savings products."
UBS,2023-Q1,earnings,2023-04-25,35,qa,management,Sarah Youngwood,,5474,10,"So, our products are very attractive, but nevertheless, the Treasury bonds and money markets end up being more attractive.",34,"So, our products are very attractive, but nevertheless, the Treasury bonds and money markets end up being more attractive."
UBS,2023-Q1,earnings,2023-04-25,35,qa,management,Sarah Youngwood,,5475,11,"And therefore there have been mix shifts that are very, very logical for that type of clientele.",34,"And therefore there have been mix shifts that are very, very logical for that type of clientele."
UBS,2023-Q1,earnings,2023-04-25,35,qa,management,Sarah Youngwood,,5476,12,And it is absolutely the right advice for clients that is really the majority of the driver and then it's offset by the inflows that we have gotten since we were a port in the storm during the period of March after things became a bit more difficult for others.,34,And it is absolutely the right advice for clients that is really the majority of the driver and then it's offset by the inflows that we have gotten since we were a port in the storm during the period of March after things became a bit more difficult for others.
UBS,2023-Q1,earnings,2023-04-25,36,qa,analyst,Amit Goel,Barclays,5477,1,Okay.,35,Okay.
UBS,2023-Q1,earnings,2023-04-25,36,qa,analyst,Amit Goel,Barclays,5478,2,Thanks.,35,Thanks.
UBS,2023-Q1,earnings,2023-04-25,36,qa,analyst,Amit Goel,Barclays,5479,3,"And just on the cost savings, is that kind of, I guess, conditional on what the outcome is for the Swiss business?",35,"And just on the cost savings, is that kind of, I guess, conditional on what the outcome is for the Swiss business?"
UBS,2023-Q1,earnings,2023-04-25,36,qa,analyst,Amit Goel,Barclays,5480,4,And is the conviction still there on the greater than 8 billion?,35,And is the conviction still there on the greater than 8 billion?
UBS,2023-Q1,earnings,2023-04-25,37,qa,management,Sarah Youngwood,,5481,1,"So, the 8 billion-dollars-plus was done based on the base case and, of course, anything beyond that would be done in the context of what Sergio said and value creation.",36,"So, the 8 billion-dollars-plus was done based on the base case and, of course, anything beyond that would be done in the context of what Sergio said and value creation."
UBS,2023-Q1,earnings,2023-04-25,38,qa,analyst,Amit Goel,Barclays,5482,1,Okay.,37,Okay.
UBS,2023-Q1,earnings,2023-04-25,38,qa,analyst,Amit Goel,Barclays,5483,2,Thank you.,37,Thank you.
UBS,2023-Q1,earnings,2023-04-25,39,qa,analyst,Benjamin Goy,Deutsche Bank,5484,1,Yes.,38,Yes.
UBS,2023-Q1,earnings,2023-04-25,39,qa,analyst,Benjamin Goy,Deutsche Bank,5485,2,Hi.,38,Hi.
UBS,2023-Q1,earnings,2023-04-25,39,qa,analyst,Benjamin Goy,Deutsche Bank,5486,3,Good morning.,38,Good morning.
UBS,2023-Q1,earnings,2023-04-25,39,qa,analyst,Benjamin Goy,Deutsche Bank,5487,4,"Two questions, please.",38,"Two questions, please."
UBS,2023-Q1,earnings,2023-04-25,39,qa,analyst,Benjamin Goy,Deutsche Bank,5488,5,"The first is you reiterated the 25% of the new group going forward with the investment bank, but if I combined UBS and Credit Suisse as of Q1, I am already at that number before fully transferring the current products and so on?",38,"The first is you reiterated the 25% of the new group going forward with the investment bank, but if I combined UBS and Credit Suisse as of Q1, I am already at that number before fully transferring the current products and so on?"
UBS,2023-Q1,earnings,2023-04-25,39,qa,analyst,Benjamin Goy,Deutsche Bank,5489,6,"So, does it mean you're already happy with the perimeter of the group and potentially happy to diversify your fixed income business via their credit sales and trading?",38,"So, does it mean you're already happy with the perimeter of the group and potentially happy to diversify your fixed income business via their credit sales and trading?"
UBS,2023-Q1,earnings,2023-04-25,39,qa,analyst,Benjamin Goy,Deutsche Bank,5490,7,Or is this number ultimately going lower towards maybe 20% or whatever the number is?,38,Or is this number ultimately going lower towards maybe 20% or whatever the number is?
UBS,2023-Q1,earnings,2023-04-25,39,qa,analyst,Benjamin Goy,Deutsche Bank,5491,8,"And then, secondly, wondering about global wealth management.",38,"And then, secondly, wondering about global wealth management."
UBS,2023-Q1,earnings,2023-04-25,39,qa,analyst,Benjamin Goy,Deutsche Bank,5492,9,"Do you re-underwrite the Credit Suisse client from a risk perspective? i.e., is there a new onboarding process or do they just join as of…the deal completing?",38,"Do you re-underwrite the Credit Suisse client from a risk perspective? i.e., is there a new onboarding process or do they just join as of…the deal completing?"
UBS,2023-Q1,earnings,2023-04-25,39,qa,analyst,Benjamin Goy,Deutsche Bank,5493,10,Thank you.,38,Thank you.
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5494,1,"Well, on the 25%, I mean, it depends how you make the calculation.",39,"Well, on the 25%, I mean, it depends how you make the calculation."
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5495,2,"But you know directionally, what we are saying is that the 25% on a normalized basis will be the maximum.",39,"But you know directionally, what we are saying is that the 25% on a normalized basis will be the maximum."
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5496,3,"And from there onwards, we will look into what fits into our risk profile.",39,"And from there onwards, we will look into what fits into our risk profile."
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5497,4,"There are many, many areas where Credit Suisse will bring new capabilities that are good and enhancing our franchise in the investment bank.",39,"There are many, many areas where Credit Suisse will bring new capabilities that are good and enhancing our franchise in the investment bank."
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5498,5,So we are not concerned about those activities.,39,So we are not concerned about those activities.
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5499,6,"And as you know, there is also some kind of correlation with risk-weighted assets being a function of market movements and volatility.",39,"And as you know, there is also some kind of correlation with risk-weighted assets being a function of market movements and volatility."
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5500,7,So we cannot really right now point out a normalized number that we are happy with other than saying 25% will be the maximum and no matter what.,39,So we canot really right now point out a normalized number that we are happy with other than saying 25% will be the maximum and no matter what.
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5501,8,So that's a good starting point.,39,So that's a good starting point.
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5502,9,"I think that if you look at the combined organization, we will reduce the weighting of…, going forward.",39,"I think that if you look at the combined organization, we will reduce the weighting of…, going forward."
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5503,10,"And most importantly, we have a more diversified business.",39,"And most importantly, we have a more diversified business."
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5504,11,So this is also one of these items where we need a little bit of more digging into the business and what is going to stay with us and what is not going to be part of our offering.,39,So this is also one of these items where we need a little bit of more digging into the business and what is going to stay with us and what is not going to be part of our offering.
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5505,12,The onboarding will be done in a pragmatic way.,39,The onboarding will be done in a pragmatic way.
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5506,13,"Unless we have red flags, we will onboard clients.",39,"Unless we have red flags, we will onboard clients."
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5507,14,And we want to make the journey and the experience of clients as smooth as possible.,39,And we want to make the journey and the experience of clients as smooth as possible.
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5508,15,"But of course, the operating model in principle is the one of UBS.",39,"But of course, the operating model in principle is the one of UBS."
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5509,16,"So then, as we then on board clients, we will then look at the suitability and making sure that they fit into our standards.",39,"So then, as we then on board clients, we will then look at the suitability and making sure that they fit into our standards."
UBS,2023-Q1,earnings,2023-04-25,40,qa,management,Sergio P. Ermotti,,5510,17,"I do not expect major differences, but here and there, we may have different views on certain client segments or people.",39,"I donot expect major differences, but here and there, we may have different views on certain client segments or people."
UBS,2023-Q1,earnings,2023-04-25,41,qa,analyst,Benjamin Goy,Deutsche Bank,5511,1,Understood.,40,Understood.
UBS,2023-Q1,earnings,2023-04-25,41,qa,analyst,Benjamin Goy,Deutsche Bank,5512,2,Thank you.,40,Thank you.
UBS,2023-Q1,earnings,2023-04-25,42,qa,analyst,Tom Hallett,KBW,5513,1,"Good morning, everyone.",41,"Good morning, everyone."
UBS,2023-Q1,earnings,2023-04-25,42,qa,analyst,Tom Hallett,KBW,5514,2,"So, just a couple for me.",41,"So, just a couple for me."
UBS,2023-Q1,earnings,2023-04-25,42,qa,analyst,Tom Hallett,KBW,5515,3,"So, I mean first of all, how concerned are you around the revenue attrition already taking place at Credit Suisse?",41,"So, I mean first of all, how concerned are you around the revenue attrition already taking place at Credit Suisse?"
UBS,2023-Q1,earnings,2023-04-25,42,qa,analyst,Tom Hallett,KBW,5516,4,"You know I guess where I'm coming from is based on the current revenue trajectory, the 8 billion of cost reductions might not actually be enough.",41,"You know I guess where I'm coming from is based on the current revenue trajectory, the 8 billion of cost reductions might not actually be enough."
UBS,2023-Q1,earnings,2023-04-25,42,qa,analyst,Tom Hallett,KBW,5517,5,"So, could we be in a situation where a deeper restructuring is required.",41,"So, could we be in a situation where a deeper restructuring is required."
UBS,2023-Q1,earnings,2023-04-25,42,qa,analyst,Tom Hallett,KBW,5518,6,"And then maybe secondly, around buybacks.",41,"And then maybe secondly, around buybacks."
UBS,2023-Q1,earnings,2023-04-25,42,qa,analyst,Tom Hallett,KBW,5519,7,"I mean, part of the issue there is people are trying to time it and obviously, work out the capital and so forth.",41,"I mean, part of the issue there is people are trying to time it and obviously, work out the capital and so forth."
UBS,2023-Q1,earnings,2023-04-25,42,qa,analyst,Tom Hallett,KBW,5520,8,"I suppose that you got one side, you got the government guarantees and then on the other, you've got a very politically sensitive situation.",41,"I suppose that you got one side, you got the government guarantees and then on the other, you've got a very politically sensitive situation."
UBS,2023-Q1,earnings,2023-04-25,42,qa,analyst,Tom Hallett,KBW,5521,9,"And I suppose regardless of your capital position, is it fair to assume that buybacks are very much kind of at the back of mind for now and we're talking 18 plus months away before you can even consider that between the link between obviously your strong capital position – expected capital position and the government guarantees.",41,"And I suppose regardless of your capital position, is it fair to assume that buybacks are very much kind of at the back of mind for now and we're talking 18 plus months away before you can even consider that between the link between obviously your strong capital position – expected capital position and the government guarantees."
UBS,2023-Q1,earnings,2023-04-25,42,qa,analyst,Tom Hallett,KBW,5522,10,Thanks.,41,Thanks.
UBS,2023-Q1,earnings,2023-04-25,43,qa,management,Sergio P. Ermotti,,5523,1,"Thank you, Tom.",42,"Thank you, Tom."
UBS,2023-Q1,earnings,2023-04-25,43,qa,management,Sergio P. Ermotti,,5524,2,"Now, look, of course, the revenue attrition is a function of what happened in the last couple of months.",42,"Now, look, of course, the revenue attrition is a function of what happened in the last couple of months."
UBS,2023-Q1,earnings,2023-04-25,43,qa,management,Sergio P. Ermotti,,5525,3,"And also, if you look at the – the profitability is highly impacted by the cost of funding they had experienced in the last few months.",42,"And also, if you look at the – the profitability is highly impacted by the cost of funding they had experienced in the last few months."
UBS,2023-Q1,earnings,2023-04-25,43,qa,management,Sergio P. Ermotti,,5526,4,"I think that once things are together and normalized, we will also create some tailwinds in respect of lower cost of funding and an ability to re-attract clients.",42,"I think that once things are together and normalized, we will also create some tailwinds in respect of lower cost of funding and an ability to re-attract clients."
UBS,2023-Q1,earnings,2023-04-25,43,qa,management,Sergio P. Ermotti,,5527,5,I'm convinced that a lot of the clients will see the value added of the combined businesses and some of those flows will revert.,42,I'm convinced that a lot of the clients will see the value added of the combined businesses and some of those flows will revert.
UBS,2023-Q1,earnings,2023-04-25,43,qa,management,Sergio P. Ermotti,,5528,6,"So, of course, we are at the same time, not complacent.",42,"So, of course, we are at the same time, not complacent."
UBS,2023-Q1,earnings,2023-04-25,43,qa,management,Sergio P. Ermotti,,5529,7,"So, if we see that this is not enough, we will need to take actions.",42,"So, if we see that this is not enough, we will need to take actions."
UBS,2023-Q1,earnings,2023-04-25,43,qa,management,Sergio P. Ermotti,,5530,8,"And, of course, we want to, at the very least, bring back the profitability ambitions that we had as a UBS standalone with one of the combined entities.",42,"And, of course, we want to, at the very least, bring back the profitability ambitions that we had as a UBS standalone with one of the combined entities."
UBS,2023-Q1,earnings,2023-04-25,43,qa,management,Sergio P. Ermotti,,5531,9,"So, cost – focus on efficiency on costs and capital returns and value creation is part of the equation, and we will do the necessary steps to do that.",42,"So, cost – focus on efficiency on costs and capital returns and value creation is part of the equation, and we will do the necessary steps to do that."
UBS,2023-Q1,earnings,2023-04-25,43,qa,management,Sergio P. Ermotti,,5532,10,"Look, in terms of buyback, it's way too premature to talk about it.",42,"Look, in terms of buyback, it's way too premature to talk about it."
UBS,2023-Q1,earnings,2023-04-25,43,qa,management,Sergio P. Ermotti,,5533,11,"You know, assuming that it takes 18 months for clarity, it's a guess that I – you know, I fully understand your point, but believe me, we do not know yet ourselves.",42,"You know, assuming that it takes 18 months for clarity, it's a guess that I – you know, I fully understand your point, but believe me, we donot know yet ourselves."
UBS,2023-Q1,earnings,2023-04-25,43,qa,management,Sergio P. Ermotti,,5534,12,So – but we will give you clarity as soon as we have clarity on this matter.,42,So – but we will give you clarity as soon as we have clarity on this matter.
UBS,2023-Q1,earnings,2023-04-25,43,qa,management,Sergio P. Ermotti,,5535,13,We need to be sensitive to many aspects.,42,We need to be sensitive to many aspects.
UBS,2023-Q1,earnings,2023-04-25,43,qa,management,Sergio P. Ermotti,,5536,14,But I'm also convinced that it will not take quarters or years to create that clarity.,42,But I'm also convinced that it wonot take quarters or years to create that clarity.
UBS,2023-Q1,earnings,2023-04-25,43,qa,management,Sergio P. Ermotti,,5537,15,"So, the trajectory of freeing up resources, of creating clarity around the guarantees, creating clarity around the business model and our capacity to combine, you know, a dividend policy that sees a constant improvement in the cash we pay out combined with share buyback is an important element of our equity story, and we will be very focused on that in our communication.",42,"So, the trajectory of freeing up resources, of creating clarity around the guarantees, creating clarity around the business model and our capacity to combine, you know, a dividend policy that sees a constant improvement in the cash we pay out combined with share buyback is an important element of our equity story, and we will be very focused on that in our communication."
UBS,2023-Q1,earnings,2023-04-25,44,qa,analyst,Tom Hallett,KBW,5538,1,Great.,43,Great.
UBS,2023-Q1,earnings,2023-04-25,44,qa,analyst,Tom Hallett,KBW,5539,2,"Thanks, Sergio.",43,"Thanks, Sergio."
UBS,2023-Q1,earnings,2023-04-25,45,qa,analyst,Nicolas Payen,Kepler Cheuvreux,5540,1,Yes.,44,Yes.
UBS,2023-Q1,earnings,2023-04-25,45,qa,analyst,Nicolas Payen,Kepler Cheuvreux,5541,2,Good morning.,44,Good morning.
UBS,2023-Q1,earnings,2023-04-25,45,qa,analyst,Nicolas Payen,Kepler Cheuvreux,5542,3,Thanks for taking my question.,44,Thanks for taking my question.
UBS,2023-Q1,earnings,2023-04-25,45,qa,analyst,Nicolas Payen,Kepler Cheuvreux,5543,4,I have two.,44,I have two.
UBS,2023-Q1,earnings,2023-04-25,45,qa,analyst,Nicolas Payen,Kepler Cheuvreux,5544,5,"The first one is for you, Sergio.",44,"The first one is for you, Sergio."
UBS,2023-Q1,earnings,2023-04-25,45,qa,analyst,Nicolas Payen,Kepler Cheuvreux,5545,6,"I would like to know if you had noticed anything which was radically different at UBS and its processes, organization, or anything between your departure in 2020 and today?",44,"I would like to know if you had noticed anything which was radically different at UBS and its processes, organization, or anything between your departure in 2020 and today?"
UBS,2023-Q1,earnings,2023-04-25,45,qa,analyst,Nicolas Payen,Kepler Cheuvreux,5546,7,And the second question is regarding Americas and GWM.,44,And the second question is regarding Americas and GWM.
UBS,2023-Q1,earnings,2023-04-25,45,qa,analyst,Nicolas Payen,Kepler Cheuvreux,5547,8,"There was quite a significant drop in advisors, and I would like to know if there was any underlying reason for this drop.",44,"There was quite a significant drop in advisors, and I would like to know if there was any underlying reason for this drop."
UBS,2023-Q1,earnings,2023-04-25,45,qa,analyst,Nicolas Payen,Kepler Cheuvreux,5548,9,Thank you.,44,Thank you.
UBS,2023-Q1,earnings,2023-04-25,46,qa,management,Sergio P. Ermotti,,5549,1,"Thank you, Nicolas.",45,"Thank you, Nicolas."
UBS,2023-Q1,earnings,2023-04-25,46,qa,management,Sergio P. Ermotti,,5550,2,No.,45,No.
UBS,2023-Q1,earnings,2023-04-25,46,qa,management,Sergio P. Ermotti,,5551,3,"To be honest, it felt [like] I never left.",45,"To be honest, it felt [like] I never left."
